attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60
18641,204,27796,4,2,25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,1
25543,246,32642,5,2,24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,1
24814,241,31962,6,2,25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,1
25435,247,30734,7,3,27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,1
27903,250,35107,8,3,27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,1
27753,238,32082,9,3,27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,1
27384,249,33547,10,4,30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,1
30643,298,40254,11,4,26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,0
26592,278,37020,12,4,23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,32468,292,47770,11,4,0
23928,299,40213,1,1,23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,32468,292,47770,11,4,28716,271,43268,12,4,0
23641,276,36357,2,1,32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,32468,292,47770,11,4,28716,271,43268,12,4,27618,270,42890,1,1,0
32383,314,41938,3,1,34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,32468,292,47770,11,4,28716,271,43268,12,4,27618,270,42890,1,1,23169,170,32202,2,1,0
34658,299,46277,4,2,38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,32468,292,47770,11,4,28716,271,43268,12,4,27618,270,42890,1,1,23169,170,32202,2,1,27965,186,31914,3,1,1
38215,312,52555,5,2,35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,32468,292,47770,11,4,28716,271,43268,12,4,27618,270,42890,1,1,23169,170,32202,2,1,27965,186,31914,3,1,30282,210,39816,4,2,1
35066,294,47491,6,2,36225,296,46656,7,3,38157,296,47776,8,3,38729,300,48240,9,3,39919,312,50984,10,4,32468,292,47770,11,4,28716,271,43268,12,4,27618,270,42890,1,1,23169,170,32202,2,1,27965,186,31914,3,1,30282,210,39816,4,2,33142,220,46230,5,2,1
2520,27,4869,1,1,2915,24,4320,2,1,3567,29,5088,3,1,3763,26,4698,4,2,4495,28,5040,5,2,4043,27,4869,6,2,4168,26,4680,7,3,4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,1
2915,24,4320,2,1,3567,29,5088,3,1,3763,26,4698,4,2,4495,28,5040,5,2,4043,27,4869,6,2,4168,26,4680,7,3,4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,1
3567,29,5088,3,1,3763,26,4698,4,2,4495,28,5040,5,2,4043,27,4869,6,2,4168,26,4680,7,3,4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,1
3763,26,4698,4,2,4495,28,5040,5,2,4043,27,4869,6,2,4168,26,4680,7,3,4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,1
4495,28,5040,5,2,4043,27,4869,6,2,4168,26,4680,7,3,4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,1
4043,27,4869,6,2,4168,26,4680,7,3,4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,1
4168,26,4680,7,3,4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,1
4045,26,4728,8,3,3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,1
3917,26,4680,9,3,3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,0
3658,25,4488,10,4,4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,0
4456,34,6120,11,4,5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,0
5018,34,6120,12,4,4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,0
4962,34,6120,1,1,5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,1
5082,32,5760,2,1,5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,1
5785,36,6408,3,1,5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,1
5031,34,6120,4,2,5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,1
5888,39,6999,5,2,5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,1
5726,36,6480,6,2,5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,1
5487,34,6120,7,3,5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,1
5564,36,6480,8,3,5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,1
5154,34,6120,9,3,5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,0
5331,36,6480,10,4,5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,1
5198,34,6120,11,4,5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,0
5240,38,6840,12,4,5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,0
5745,42,7560,1,1,6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,0
6193,40,7200,2,1,6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,0
6858,46,8280,3,1,8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,1
8153,57,10260,4,2,9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,0
9031,62,11160,5,2,8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,1
8090,54,9720,6,2,8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,1
8436,56,10080,7,3,9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,1
9632,61,10980,8,3,8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,1
8361,60,10800,9,3,8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,1
8813,62,11160,10,4,8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,1
8076,60,10800,11,4,6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,0
6794,54,9720,12,4,6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,0
6908,58,10440,1,1,7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,0
7777,56,10080,2,1,9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,0
9295,62,11160,3,1,7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,0
7363,51,9000,4,2,9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,1
9350,62,11160,5,2,9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,1
9124,60,10800,6,2,10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,1
10863,70,12600,7,3,14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,1
14525,95,17100,8,3,12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,1
12551,87,15660,9,3,12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,0
12362,82,14734,10,4,9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,0
9268,65,11700,11,4,9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,0
9895,68,12240,12,4,9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,11716,82,14760,11,4,1
9707,78,14040,1,1,8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,11716,82,14760,11,4,13062,88,15840,12,4,0
8062,62,11160,2,1,10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,11716,82,14760,11,4,13062,88,15840,12,4,10343,74,13320,1,1,0
10072,67,12060,3,1,12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,11716,82,14760,11,4,13062,88,15840,12,4,10343,74,13320,1,1,10939,81,14580,2,1,1
12744,82,14760,4,2,13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,11716,82,14760,11,4,13062,88,15840,12,4,10343,74,13320,1,1,10939,81,14580,2,1,15179,112,20214,3,1,1
13466,88,15840,5,2,13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,11716,82,14760,11,4,13062,88,15840,12,4,10343,74,13320,1,1,10939,81,14580,2,1,15179,112,20214,3,1,21654,146,26604,4,2,1
13609,86,15480,6,2,13864,87,15660,7,3,14393,90,16200,8,3,12359,82,14760,9,3,11763,78,14040,10,4,11716,82,14760,11,4,13062,88,15840,12,4,10343,74,13320,1,1,10939,81,14580,2,1,15179,112,20214,3,1,21654,146,26604,4,2,22496,147,26757,5,2,1
3620,28,5292,11,4,4234,32,5992,12,4,3824,34,6426,1,1,4230,34,6426,2,1,4829,36,6804,3,1,4841,34,6426,4,2,3263,24,4536,5,2,2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,0
4234,32,5992,12,4,3824,34,6426,1,1,4230,34,6426,2,1,4829,36,6804,3,1,4841,34,6426,4,2,3263,24,4536,5,2,2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,0
3824,34,6426,1,1,4230,34,6426,2,1,4829,36,6804,3,1,4841,34,6426,4,2,3263,24,4536,5,2,2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,1
4230,34,6426,2,1,4829,36,6804,3,1,4841,34,6426,4,2,3263,24,4536,5,2,2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,1
4829,36,6804,3,1,4841,34,6426,4,2,3263,24,4536,5,2,2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,1
4841,34,6426,4,2,3263,24,4536,5,2,2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,1
3263,24,4536,5,2,2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,1
2685,20,3780,6,2,3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,0
3013,18,3402,7,3,2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,1
2998,18,3402,8,3,2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,1
2433,16,3024,9,3,2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,0
2792,20,3780,10,4,314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,0
314,2,378,11,4,1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,0
1114,8,1512,12,4,3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,0
3155,26,4914,1,1,2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,1
2969,26,4914,2,1,3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,0
3154,26,4914,3,1,2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,1
2749,18,3402,4,2,2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,2895,18,3402,3,1,0
2936,18,3402,5,2,2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,2895,18,3402,3,1,2340,14,2646,4,2,1
2543,16,3024,6,2,3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,2895,18,3402,3,1,2340,14,2646,4,2,3100,18,3402,5,2,1
3213,18,3402,7,3,3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,2895,18,3402,3,1,2340,14,2646,4,2,3100,18,3402,5,2,2830,16,3024,6,2,1
3016,18,3402,8,3,2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,2895,18,3402,3,1,2340,14,2646,4,2,3100,18,3402,5,2,2830,16,3024,6,2,3155,18,3402,7,3,1
2861,18,3402,9,3,2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,2895,18,3402,3,1,2340,14,2646,4,2,3100,18,3402,5,2,2830,16,3024,6,2,3155,18,3402,7,3,3148,18,3402,8,3,1
2395,16,3024,10,4,2482,18,3402,11,4,2575,18,3402,12,4,3023,20,3780,1,1,2531,16,3024,2,1,2895,18,3402,3,1,2340,14,2646,4,2,3100,18,3402,5,2,2830,16,3024,6,2,3155,18,3402,7,3,3148,18,3402,8,3,2975,18,3393,9,3,0
303,2,378,10,4,4743,34,6426,11,4,4383,32,6048,12,4,4398,35,6582,1,1,4569,34,6426,2,1,5101,36,6804,3,1,5154,34,6426,4,2,5319,34,6426,5,2,2796,21,3402,6,2,2988,18,3402,7,3,3010,19,3402,8,3,2415,16,3024,9,3,0
